"","ID","SeriousDlqin2yrs","RevolvingUtilization","No_of_30_59_DPD","DebtRatio","MonthlyIncome","No_Of_OpenCreditLines","No_of_90_DPD","No_of_RealEstateLoans","No_of_60_89_DPD","Gender","age","Martial_Status","NumberOfDependents","Own_House","No_Years_address","percentile_score","Income_segment","Life_Stage_Segment","City","State"
"4181",66921,1,0.674666095,0,0.265496556,4500,6,0,1,0,0,50,"Single",0,0,1,39.2048339173207,"Low Value Customers","Pre-retired","Kohima","Nagaland"
"4182",67274,1,0.90992804,4,0.570095534,4500,16,1,1,0,0,46,"Single",0,0,2,39.2073307754409,"Low Value Customers","Pre-retired","Raipur","Chhattisgarh"
"4183",67652,1,0.448651924,1,0.075538769,4500,6,0,0,0,0,27,"Single",0,0,2,39.208995347521,"Low Value Customers","UnMarried_employed","Bhopal","Madhya Pradesh"
"4184",69594,1,0.041548777,2,0.359920018,4500,9,0,2,0,0,50,"Married",2,0,3,39.221479638122,"Low Value Customers","Pre-retired","Chennai","Tamil Nadu"
"4185",70627,1,0.537333041,0,0.048878027,4500,6,1,0,0,1,54,"Single",1,0,2,39.2256410683224,"Low Value Customers","Pre-retired","Kohima","Nagaland"
"4186",72829,1,1.23255814,2,0.406798489,4500,7,3,1,0,0,40,"Single",1,0,3,39.2414545030836,"Low Value Customers","Married_with_youndKids","Jammu","JK"
"4187",73186,1,0.918718756,1,0.319262386,4500,5,0,1,0,0,57,"Single",0,0,3,39.2447836472439,"Low Value Customers","Pre-retired","Kolkata","West Bengal"
"4188",73564,1,0.825995001,2,0.443012664,4500,14,0,1,0,1,57,"Single",0,1,1,39.2481127914041,"Low Value Customers","Pre-retired","Srinagar","JK"
"4189",74631,1,0.9999999,1,0.069762275,4500,1,0,0,0,1,48,"Single",0,1,1,39.2597647959651,"Low Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"4190",77098,1,0.965370004,2,0.970451011,4500,15,0,3,1,0,60,"Married",1,1,3,39.2772428028065,"Low Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"4191",82834,1,1.202711957,0,0.327704954,4500,6,3,0,0,0,49,"Single",0,1,1,39.3163602466896,"Low Value Customers","Pre-retired","Imphal","Manipur"
"4192",83687,1,0.972585273,4,0.445900911,4500,6,0,1,1,1,43,"Married",0,1,2,39.3205216768899,"Low Value Customers","Pre-retired","Bangalore","Karnataka"
"4193",84561,1,0.534242054,1,0.792490558,4500,8,0,2,0,1,42,"Single",0,1,3,39.3230185350101,"Low Value Customers","Pre-retired","Bangalore","Karnataka"
"4194",87893,1,0.562347588,0,0.51210842,4500,12,0,2,0,1,61,"Single",0,0,2,39.3454902580919,"Low Value Customers","Retired","Mumbai","Maharashtra"
"4195",88728,1,0.813108598,0,0.300155521,4500,11,0,0,0,0,30,"Single",0,1,1,39.3496516882922,"Low Value Customers","Married_with_youndKids","Jaipur","Rajasthan"
"4196",91012,1,0.9999999,0,0.00933126,4500,0,2,0,0,0,44,"Single",0,0,3,39.3671296951336,"Low Value Customers","Pre-retired","Gandhinagar","Gujarat"
"4197",92990,1,0.87995233,0,1.009553433,4500,13,0,1,0,1,31,"Married",2,0,3,39.384607701975,"Low Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"4198",93375,1,0.943839061,1,0.33903577,4500,8,1,1,1,0,43,"Married",2,0,3,39.3887691321753,"Low Value Customers","Pre-retired","Gangtok","Sikkim"
"4199",94221,1,0.707356174,2,0.614307932,4500,20,0,1,0,1,35,"Single",2,1,2,39.3937628484157,"Low Value Customers","Married_with_youndKids","Bangalore","Karnataka"
"4200",95730,1,0.184675129,0,1.068873584,4500,14,0,2,0,0,53,"Single",2,0,2,39.3995888506962,"Low Value Customers","Pre-retired","Patna","Bihar"
"4201",96226,1,0.974184165,1,0.565207732,4500,7,0,2,0,0,55,"Single",0,0,3,39.4020857088164,"Low Value Customers","Pre-retired","Jaipur","Rajasthan"
"4202",96791,1,0.757846781,1,1.030437681,4500,13,0,3,1,1,31,"Married",1,1,3,39.409576283177,"Low Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"4203",96809,1,0.891826747,0,0.192179516,4500,11,0,0,0,1,32,"Single",2,0,1,39.4104085692171,"Low Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"4204",97700,1,0.993200907,0,0.404798934,4500,5,1,1,0,0,59,"Single",0,0,1,39.4154022854575,"Low Value Customers","Pre-retired","Chennai","Tamil Nadu"
"4205",97827,1,0.009579342,1,0.38035992,4500,4,5,0,0,0,44,"Married",5,0,1,39.4162345714975,"Low Value Customers","Pre-retired","Thiruvananthapuram","Kerala"
"4206",97974,1,0.468635074,7,0.772495001,4500,13,1,1,0,1,61,"Married",2,1,1,39.4187314296177,"Low Value Customers","Retired","Jaipur","Rajasthan"
"4207",101820,1,0.84935242,1,0.156409687,4500,5,2,0,0,0,42,"Single",2,0,2,39.4461968689399,"Low Value Customers","Pre-retired","Raipur","Chhattisgarh"
"4208",105597,1,0.9999999,0,0.255498778,4500,2,0,1,0,1,51,"Married",1,0,1,39.4703331641018,"Low Value Customers","Pre-retired","Srinagar","JK"
"4209",105771,1,1.151204511,0,0.200844257,4500,6,2,0,1,1,41,"Single",0,0,2,39.4711654501419,"Low Value Customers","Pre-retired","Kohima","Nagaland"
"4210",106566,1,0.041801496,5,1.316818485,4500,17,1,3,0,1,55,"Single",2,1,1,39.4761591663823,"Low Value Customers","Pre-retired","Bangalore","Karnataka"
"4211",109129,1,0.420808482,0,0.275494335,4500,23,1,0,0,0,42,"Single",1,0,3,39.4936371732237,"Low Value Customers","Pre-retired","Kohima","Nagaland"
"4212",112508,1,0.952859014,2,0.508998,4500,26,0,1,2,0,53,"Single",2,0,2,39.5144443242254,"Low Value Customers","Pre-retired","Bhubaneswar","Odisha(Orissa)"
"4213",116780,1,0.9999999,2,0.189291269,4500,4,4,0,1,0,51,"Single",0,0,3,39.5410774775075,"Low Value Customers","Pre-retired","Bhopal","Madhya Pradesh"
"4214",118984,1,0.093456383,0,0.396356365,4500,6,0,1,0,0,42,"Single",1,0,1,39.5518971960283,"Low Value Customers","Pre-retired","Jammu","JK"
"4215",119037,1,0.404830583,0,0.330815374,4500,16,0,0,0,1,38,"Married",2,0,2,39.5527294820684,"Low Value Customers","Married_with_youndKids","Shillong","Meghalaya"
"4216",119727,1,0.9999999,0,0.449900022,4500,4,4,1,1,0,44,"Single",1,0,3,39.5568909122687,"Low Value Customers","Pre-retired","Shillong","Meghalaya"
"4217",120893,1,0.506986028,1,0.2790491,4500,7,0,1,0,1,42,"Single",2,0,2,39.5635492005893,"Low Value Customers","Pre-retired","Raipur","Chhattisgarh"
"4218",121195,1,0.934208326,1,0.613197067,4500,8,0,2,6,0,33,"Single",4,0,1,39.5643814866293,"Low Value Customers","Married_with_youndKids","Thiruvananthapuram","Kerala"
"4219",121452,1,1.301199467,1,0.424127972,4500,9,1,1,0,0,30,"Married",2,1,2,39.5668783447495,"Low Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"4220",125691,1,0.771474878,2,0.077538325,4500,5,0,0,0,1,27,"Single",2,0,3,39.5935114980316,"Low Value Customers","UnMarried_employed","Itanagar","Arunachal Pradesh"
"4221",126683,1,0.344297373,0,1.789157965,4500,23,14,11,1,1,38,"Single",0,1,1,39.6026666444724,"Low Value Customers","Married_with_youndKids","Dehradun","Uttarakhand"
"4222",126960,1,0.923166736,0,0.614530104,4500,7,2,1,2,0,42,"Single",1,0,1,39.6068280746727,"Low Value Customers","Pre-retired","Kolkata","West Bengal"
"4223",127854,1,0.209383813,0,0.228838036,4500,6,0,0,0,0,34,"Single",0,0,2,39.6118217909131,"Low Value Customers","Married_with_youndKids","Dispur","Assam"
"4224",128149,1,1.091816367,1,0.048433681,4500,3,0,0,0,0,31,"Married",0,1,3,39.6143186490333,"Low Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"4225",128223,1,0,1,0.386358587,4500,5,0,1,0,0,54,"Single",0,1,2,39.6159832211134,"Low Value Customers","Pre-retired","Patna","Bihar"
"4226",130884,1,1.010747313,1,0.243057098,4500,16,1,0,4,1,45,"Single",1,0,2,39.6342935139949,"Low Value Customers","Pre-retired","Thiruvananthapuram","Kerala"
"4227",131499,1,0.579001899,1,0.596089758,4500,6,0,2,0,1,39,"Single",2,0,3,39.6409518023154,"Low Value Customers","Married_with_youndKids","Thiruvananthapuram","Kerala"
"4228",133074,1,0.925170068,0,0.022661631,4500,1,0,0,1,0,41,"Single",3,0,1,39.6534360929164,"Low Value Customers","Pre-retired","Chennai","Tamil Nadu"
"4229",137563,1,0.095872977,0,0.323261497,4500,7,3,1,0,0,33,"Single",0,1,3,39.6800692461985,"Low Value Customers","Married_with_youndKids","Panjim","Goa"
"4230",138047,1,0.33697593,2,0.275494335,4500,9,0,0,0,1,27,"Married",0,1,3,39.6875598205591,"Low Value Customers","UnMarried_employed","Hyderabad","Andhra Pradesh"
"4231",140707,1,0.9999999,0,0.080204399,4500,10,0,0,0,1,32,"Married",1,0,3,39.7042055413605,"Low Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"4232",142015,1,0.9999999,1,0.38969118,4500,6,1,1,1,0,27,"Single",1,0,1,39.7166898319614,"Low Value Customers","UnMarried_employed","Bangalore","Karnataka"
"4233",142498,1,1.048293089,0,0.198844701,4500,8,1,0,1,0,51,"Single",0,0,2,39.7208512621618,"Low Value Customers","Pre-retired","Aizawl","Mizoram"
"4234",144949,1,0.915084915,0,0.485003333,4500,4,0,1,0,0,32,"Married",0,0,1,39.736664696923,"Low Value Customers","Married_with_youndKids","Dispur","Assam"
"4235",147535,1,0.897157549,4,0.512330593,4500,10,0,1,0,0,46,"Single",0,0,2,39.7591364200048,"Low Value Customers","Pre-retired","Bangalore","Karnataka"
"4236",92623,1,1.24728379,2,0.730017762,4503,7,1,2,3,0,37,"Single",1,1,3,39.7890987174472,"Low Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"4237",62266,1,0.9999999,0,0,4506,0,1,0,0,0,34,"Single",0,1,3,39.7999184359681,"Low Value Customers","Married_with_youndKids","Jammu","JK"
"4238",142882,1,0.774225774,3,0.80062098,4508,9,3,2,3,0,62,"Single",0,1,1,39.8148995846893,"Low Value Customers","Retired","Panjim","Goa"
"4239",144980,1,0.230977484,0,0.606960763,4510,15,0,1,0,0,36,"Single",0,0,3,39.82405473113,"Low Value Customers","Married_with_youndKids","Imphal","Manipur"
"4240",119678,1,1.15827707,1,0.718715393,4514,9,11,1,1,1,50,"Single",1,1,1,39.8398681658913,"Low Value Customers","Pre-retired","Bhopal","Madhya Pradesh"
"4241",33438,1,0.737003058,2,0.51206553,4516,8,0,1,0,0,48,"Single",2,1,2,39.8515201704522,"Low Value Customers","Pre-retired","Chennai","Tamil Nadu"
"4242",9736,1,0.983047164,1,0.617393229,4518,6,0,3,1,0,62,"Single",0,1,3,39.8598430308528,"Low Value Customers","Retired","Bangalore","Karnataka"
"4243",148165,1,1.048790242,3,0.439531285,4522,7,0,1,1,0,28,"Single",0,0,1,39.8814824678946,"Low Value Customers","Married_with_youndKids","Dehradun","Uttarakhand"
"4244",120775,1,0.918630086,1,0.984992275,4530,13,1,2,0,1,62,"Single",0,1,2,39.9205999117777,"Low Value Customers","Retired","Chandigarh","Haryana"
"4245",59361,1,1.162082224,1,0.232465814,4533,3,2,0,0,1,49,"Single",3,1,1,39.9355810604989,"Low Value Customers","Pre-retired","Patna","Bihar"
"4246",71740,1,0.189351331,0,0.273087944,4536,6,0,0,0,1,34,"Single",1,0,2,39.9563882115005,"Low Value Customers","Married_with_youndKids","Shimla","Himachal Pradesh"
"4247",144665,1,0.910205072,2,0.293236396,4538,10,0,1,0,1,74,"Single",1,0,1,39.9680402160615,"Low Value Customers","Retired","Gangtok","Sikkim"
"4248",68942,1,0.933491218,1,0.310504294,4540,6,0,1,2,1,47,"Single",3,1,1,39.9796922206224,"Low Value Customers","Pre-retired","Imphal","Manipur"
"4249",72392,1,0.9999999,7,0.380008807,4541,13,1,0,1,0,64,"Single",0,0,2,39.9855182229028,"Low Value Customers","Retired","Imphal","Manipur"
"4250",106132,1,0.781243751,0,0.362755888,4542,7,0,1,0,0,47,"Single",1,0,2,39.9921765112234,"Low Value Customers","Pre-retired","Srinagar","JK"
"4251",78796,1,0.9999999,0,0.03630363,4544,1,1,0,0,1,40,"Single",2,0,1,40.000499371624,"Medium Value Customers","Married_with_youndKids","Lucknow","Uttar Pradesh"
"4252",78876,1,0.528610354,1,0.20941487,4545,3,1,0,3,0,33,"Married",4,0,3,40.0054930878644,"Medium Value Customers","Married_with_youndKids","Bhopal","Madhya Pradesh"
"4253",5889,1,0.806193806,0,0.595997361,4546,12,1,1,0,1,37,"Married",2,0,3,40.0063253739045,"Medium Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"4254",12369,1,0.566200722,0,0.790549451,4549,7,0,3,0,1,44,"Married",1,0,3,40.0163128063853,"Medium Value Customers","Pre-retired","Gangtok","Sikkim"
"4255",2220,1,0.877076412,4,0.81300813,4550,15,0,1,0,0,51,"Single",2,0,3,40.0213065226257,"Medium Value Customers","Pre-retired","Ranchi","Jharkhand"
"4256",54423,1,0.860696517,0,0.025488904,4550,2,0,0,0,1,34,"Single",1,0,1,40.0346230992668,"Medium Value Customers","Married_with_youndKids","Raipur","Chhattisgarh"
"4257",107699,1,0.204927469,0,0.196000879,4550,10,0,0,0,0,69,"Single",0,0,3,40.0529333921482,"Medium Value Customers","Retired","Bangalore","Karnataka"
"4258",120007,1,0.038361696,5,0.297517029,4550,7,0,1,0,1,47,"Single",3,0,3,40.0595916804687,"Medium Value Customers","Pre-retired","Chandigarh","Haryana"
"4259",121306,1,0.9999999,1,0.034058449,4550,1,0,0,0,0,39,"Single",2,1,3,40.0612562525489,"Medium Value Customers","Married_with_youndKids","Patna","Bihar"
"4260",149281,1,0.626091097,1,0.0256917,4553,3,0,0,0,1,30,"Single",0,0,2,40.0745728291899,"Medium Value Customers","Married_with_youndKids","Jammu","JK"
"4261",91603,1,0.816819317,0,0.41982891,4558,8,0,1,0,1,57,"Single",1,1,2,40.0903862639512,"Medium Value Customers","Pre-retired","Kohima","Nagaland"
"4262",32599,1,0.334184379,0,0.348245614,4559,9,0,2,0,1,65,"Married",0,0,2,40.0928831220714,"Medium Value Customers","Retired","Thiruvananthapuram","Kerala"
"4263",58608,1,1,0,0.268362201,4560,6,2,1,0,0,27,"Single",2,0,2,40.0978768383118,"Medium Value Customers","UnMarried_employed","Patna","Bihar"
"4264",113941,1,0.956810631,2,0.241394431,4560,5,3,0,0,0,29,"Married",0,0,1,40.1053674126724,"Medium Value Customers","Married_with_youndKids","Dehradun","Uttarakhand"
"4265",6996,1,0.631028472,2,0.271791502,4565,9,0,0,1,1,46,"Single",4,0,3,40.1145225591131,"Medium Value Customers","Pre-retired","Patna","Bihar"
"4266",1232,1,0.9999999,1,0.540617473,4566,2,0,1,1,0,60,"Married",0,0,2,40.1211808474336,"Medium Value Customers","Pre-retired","Aizawl","Mizoram"
"4267",44372,1,2.014975042,7,0.486752792,4566,10,1,1,1,0,38,"Single",3,1,2,40.126174563674,"Medium Value Customers","Married_with_youndKids","Jammu","JK"
"4268",6301,1,0.410360909,0,0.107658643,4569,5,1,0,1,0,41,"Single",2,0,1,40.1453171425956,"Medium Value Customers","Pre-retired","Dehradun","Uttarakhand"
"4269",41288,1,0.784245702,0,0.617184084,4573,10,0,1,0,0,60,"Married",0,0,1,40.163627435477,"Medium Value Customers","Pre-retired","Shimla","Himachal Pradesh"
"4270",43137,1,0.301491625,1,1.38243007,4575,20,0,2,1,1,65,"Single",0,0,2,40.1736148679578,"Medium Value Customers","Retired","Shillong","Meghalaya"
"4271",6820,1,0.955684483,1,0.660842979,4578,7,6,1,0,0,44,"Married",0,1,2,40.1919251608393,"Medium Value Customers","Pre-retired","Ranchi","Jharkhand"
"4272",86053,1,0.9999999,0,0.526522593,4580,3,4,2,2,0,51,"Married",0,0,1,40.2094031676807,"Medium Value Customers","Pre-retired","Mumbai","Maharashtra"
"4273",3462,1,0.745738933,3,0.72425829,4583,11,0,1,0,1,63,"Single",0,1,3,40.2335394628426,"Medium Value Customers","Retired","Ranchi","Jharkhand"
"4274",5487,1,0.851005275,0,0.40008726,4583,7,0,1,0,0,62,"Single",0,1,1,40.238533179083,"Medium Value Customers","Retired","Bangalore","Karnataka"
"4275",10140,1,0.9999999,2,0.102748691,4583,5,1,0,1,0,34,"Single",3,0,3,40.2485206115638,"Medium Value Customers","Married_with_youndKids","Dispur","Assam"
"4276",13573,1,0.9999999,0,0.241928447,4583,2,2,1,2,0,49,"Married",0,1,1,40.2526820417641,"Medium Value Customers","Pre-retired","Dispur","Assam"
"4277",17691,1,0.865751233,0,0.3754363,4583,6,0,1,0,1,54,"Married",1,0,3,40.2610049021648,"Medium Value Customers","Pre-retired","Srinagar","JK"
"4278",25341,1,0.742171885,2,0.285994764,4583,5,0,1,0,1,43,"Single",1,1,3,40.2793151950462,"Medium Value Customers","Pre-retired","Gangtok","Sikkim"
"4279",26157,1,1.015074604,0,0.136561955,4583,3,0,0,0,1,30,"Single",5,1,2,40.2818120531664,"Medium Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"4280",36135,1,0.119851436,0,0.706151832,4583,9,0,4,0,1,43,"Single",0,1,2,40.2967932018876,"Medium Value Customers","Pre-retired","Chandigarh","Haryana"
"4281",40375,1,0.434745251,1,1.107111693,4583,36,0,2,0,1,49,"Single",0,1,3,40.3026192041681,"Medium Value Customers","Pre-retired","Mumbai","Maharashtra"
"4282",43584,1,0.970956991,1,0.339441536,4583,10,1,0,0,0,52,"Married",0,0,2,40.3059483483284,"Medium Value Customers","Pre-retired","Raipur","Chhattisgarh"
"4283",52954,1,0.9999999,3,0.293630017,4583,4,1,0,0,0,53,"Single",1,0,1,40.3176003528893,"Medium Value Customers","Pre-retired","Chandigarh","Haryana"
"4284",72753,1,0.616766467,0,0.619764398,4583,5,0,1,0,1,45,"Married",1,1,3,40.3542209386522,"Medium Value Customers","Pre-retired","Srinagar","JK"
"4285",79625,1,0.396461935,0,0.827879581,4583,16,0,0,1,1,59,"Married",1,0,1,40.3708666594535,"Medium Value Customers","Pre-retired","Dehradun","Uttarakhand"
"4286",93279,1,1.047998171,6,0.97600349,4583,14,1,1,2,0,41,"Single",1,0,1,40.3858478081747,"Medium Value Customers","Pre-retired","Kohima","Nagaland"
"4287",95809,1,0.220571429,3,0.247164049,4583,14,2,2,0,1,53,"Married",0,0,2,40.389176952335,"Medium Value Customers","Pre-retired","Kohima","Nagaland"
"4288",111465,1,0.973647598,0,0.544502618,4583,12,0,1,0,0,49,"Single",2,0,1,40.4216361078976,"Medium Value Customers","Pre-retired","Gandhinagar","Gujarat"
"4289",116453,1,0.479724325,1,0.151832461,4583,6,0,0,0,1,32,"Single",1,1,3,40.4324558264184,"Medium Value Customers","Married_with_youndKids","Srinagar","JK"
"4290",116582,1,0.867949444,1,0.456806283,4583,15,0,1,0,0,62,"Single",3,0,2,40.4332881124585,"Medium Value Customers","Retired","Hyderabad","Andhra Pradesh"
"4291",116708,1,0.155414833,0,0.320244328,4583,7,0,2,0,0,47,"Single",0,0,1,40.4341203984986,"Medium Value Customers","Pre-retired","Panjim","Goa"
"4292",125025,1,0.859628074,0,0.152486911,4583,5,0,0,1,1,29,"Single",0,0,2,40.4482692611797,"Medium Value Customers","Married_with_youndKids","Agartala","Tripura"
"4293",126529,1,0.054442764,0,0.49978185,4583,14,0,2,0,1,34,"Single",1,0,3,40.4515984053399,"Medium Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"4294",126696,1,0.005997601,1,0.105584642,4583,4,0,0,1,0,31,"Single",2,0,2,40.4532629774201,"Medium Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"4295",130127,1,1.362047441,2,0.619764398,4583,7,2,2,1,1,31,"Single",3,0,1,40.4665795540611,"Medium Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"4296",142492,1,0.340696903,0,0.536212914,4583,6,1,1,2,1,48,"Married",0,0,1,40.4965418515035,"Medium Value Customers","Pre-retired","Bangalore","Karnataka"
"4297",20056,1,0.056828985,0,0.362922574,4584,7,0,1,0,0,48,"Single",0,0,3,40.514852144385,"Medium Value Customers","Pre-retired","Kolkata","West Bengal"
"4298",38250,1,0.689748997,2,0.650817884,4584,13,1,2,0,0,38,"Married",0,0,1,40.5165167164651,"Medium Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"4299",10153,1,0.044665012,0,1.232010467,4585,9,0,2,0,0,37,"Single",0,0,1,40.5331624372664,"Medium Value Customers","Married_with_youndKids","Mumbai","Maharashtra"
"4300",95714,1,0.957011136,0,0.800959233,4586,12,0,2,0,0,38,"Single",0,1,2,40.5489758720277,"Medium Value Customers","Married_with_youndKids","Imphal","Manipur"
"4301",5977,1,0.480311073,3,0.304925894,4587,17,0,1,0,0,59,"Single",0,1,3,40.5498081580678,"Medium Value Customers","Pre-retired","Agartala","Tripura"
"4302",41606,1,0.939146231,3,0.072782741,4588,16,0,0,1,0,35,"Single",0,1,1,40.5539695882681,"Medium Value Customers","Married_with_youndKids","Raipur","Chhattisgarh"
"4303",91083,1,0.649799773,0,0.336819172,4589,9,0,0,0,1,46,"Single",1,0,3,40.5639570207489,"Medium Value Customers","Pre-retired","Dispur","Assam"
"4304",81244,1,0.717712915,1,0.657590939,4590,9,0,1,0,1,59,"Married",1,0,1,40.5672861649092,"Medium Value Customers","Pre-retired","Chandigarh","Haryana"
"4305",39210,1,0.9999999,1,0.116289199,4591,3,0,0,0,0,56,"Single",0,0,2,40.5731121671896,"Medium Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"4306",68974,1,0.9999999,2,0.249401523,4594,7,1,1,0,0,34,"Single",0,1,3,40.5830995996704,"Medium Value Customers","Married_with_youndKids","Dispur","Assam"
"4307",16186,1,0.774416406,2,0.509573542,4595,5,1,1,1,0,57,"Married",1,0,3,40.5864287438307,"Medium Value Customers","Pre-retired","Jaipur","Rajasthan"
"4308",36495,1,0.233900814,0,0.888187949,4596,7,1,2,0,0,38,"Single",0,0,2,40.5930870321512,"Medium Value Customers","Married_with_youndKids","Kohima","Nagaland"
"4309",4765,1,0.491589318,1,0.939973902,4597,16,0,1,0,0,75,"Single",0,0,3,40.5989130344317,"Medium Value Customers","Retired","Srinagar","JK"
"4310",134387,1,0.11240922,0,0.721400609,4597,6,0,1,0,0,43,"Single",2,0,2,40.6022421785919,"Medium Value Customers","Pre-retired","Patna","Bihar"
"4311",94905,1,0.678054878,1,0.146118721,4598,8,0,0,1,0,43,"Single",0,0,2,40.6072358948323,"Medium Value Customers","Pre-retired","Gandhinagar","Gujarat"
"4312",9074,1,0.840638276,1,0.775048902,4600,12,0,2,0,0,58,"Married",3,0,2,40.6230493295936,"Medium Value Customers","Pre-retired","Ranchi","Jharkhand"
"4313",22330,1,0.132347594,0,0.303194958,4600,7,0,0,0,0,41,"Married",1,0,2,40.6471856247555,"Medium Value Customers","Pre-retired","Dispur","Assam"
"4314",25102,1,0.961350511,0,0.08411215,4600,4,0,0,0,0,38,"Married",0,0,3,40.653843913076,"Medium Value Customers","Married_with_youndKids","Bhopal","Madhya Pradesh"
